st pl ch r c p0 p1 p2 p3
0 3 7 0 0 562.155 138.141 0.028 -1.036
0 3 7 0 1 487.158 206.878 0.020 -0.454
0 3 7 0 2 571.267 138.125 0.037 -1.187
0 3 7 0 3 571.249 139.634 0.037 -1.145
0 3 7 0 4 580.527 135.383 0.032 -1.061
0 3 7 0 5 577.614 133.872 0.037 -1.181
0 3 7 0 6 574.701 138.739 0.042 -1.276
0 3 7 0 7 575.789 135.275 0.041 -1.297
0 3 7 0 8 581.298 127.700 0.036 -1.264
0 3 7 0 9 573.349 138.797 0.032 -1.110
0 3 7 0 10 578.527 142.134 0.030 -1.018
0 3 7 0 11 581.902 137.686 0.030 -1.052
0 3 7 0 12 562.108 144.829 0.028 -0.900
0 3 7 0 13 563.255 147.979 0.028 -0.867
0 3 7 0 14 560.914 155.737 0.027 -0.781
0 3 7 0 15 579.102 136.625 0.030 -1.035
0 3 7 0 16 572.061 138.485 0.031 -1.050
0 3 7 0 17 569.488 142.206 0.033 -1.036
0 3 7 0 18 584.430 129.290 0.035 -1.244
0 3 7 0 19 581.236 135.513 0.031 -1.046
0 3 7 0 20 583.208 126.525 0.034 -1.205
0 3 7 0 21 578.958 130.404 0.038 -1.273
0 3 7 0 22 590.336 133.455 0.033 -1.087
0 3 7 0 23 593.352 133.295 0.042 -1.291
0 3 7 0 24 591.764 125.761 0.044 -1.371
0 3 7 0 25 595.711 124.837 0.045 -1.394
0 3 7 0 26 576.994 128.890 0.042 -1.268
0 3 7 0 27 568.206 137.184 0.038 -1.167
0 3 7 0 28 583.887 131.535 0.039 -1.136
0 3 7 0 29 584.552 131.262 0.040 -1.168
0 3 7 0 30 -1.000 -1.000 -1.000 -1.000
0 3 7 0 31 588.919 130.056 0.032 -1.040
0 3 7 0 32 578.739 137.474 0.029 -0.885
0 3 7 0 33 584.646 128.749 0.031 -1.014
0 3 7 0 34 567.374 131.125 0.031 -0.946
0 3 7 0 35 571.878 128.699 0.031 -1.002
0 3 7 0 36 568.843 137.990 0.028 -0.881
0 3 7 0 37 574.148 131.957 0.030 -0.947
0 3 7 0 38 578.016 142.389 0.028 -0.838
0 3 7 0 39 582.751 139.212 0.028 -0.900
0 3 7 0 40 553.434 148.108 0.027 -0.875
0 3 7 0 41 561.672 139.824 0.028 -0.901
0 3 7 0 42 570.454 142.197 0.027 -0.927
0 3 7 0 43 568.268 145.226 0.028 -0.863
0 3 7 0 44 567.911 135.952 0.030 -0.963
0 3 7 0 45 562.592 148.153 0.027 -0.861
0 3 7 0 46 561.841 142.584 0.028 -0.914
0 3 7 0 47 574.832 127.564 0.031 -0.999
0 3 7 0 48 575.778 131.668 0.030 -0.978
0 3 7 0 49 573.819 142.768 0.027 -0.908
0 3 7 0 50 579.046 132.807 0.030 -0.907
0 3 7 0 51 581.709 132.978 0.026 -0.965
0 3 7 1 0 553.294 142.820 0.026 -0.885
0 3 7 1 1 528.902 168.313 0.026 -0.771
0 3 7 1 2 549.906 157.365 0.028 -0.768
0 3 7 1 3 547.932 159.667 0.028 -0.709
0 3 7 1 4 559.038 151.772 0.029 -0.825
0 3 7 1 5 564.058 146.588 0.030 -0.893
0 3 7 1 6 558.139 151.764 0.029 -0.841
0 3 7 1 7 552.986 158.450 0.028 -0.795
0 3 7 1 8 553.120 155.543 0.029 -0.807
0 3 7 1 9 550.096 161.145 0.028 -0.763
0 3 7 1 10 554.593 160.154 0.028 -0.746
0 3 7 1 11 557.897 159.221 0.027 -0.787
0 3 7 1 12 557.756 143.295 0.030 -0.921
0 3 7 1 13 544.914 161.545 0.028 -0.723
0 3 7 1 14 549.979 162.512 0.028 -0.721
0 3 7 1 15 550.702 161.580 0.028 -0.745
0 3 7 1 16 553.070 153.790 0.028 -0.816
0 3 7 1 17 550.846 156.512 0.028 -0.747
0 3 7 1 18 578.708 134.495 0.031 -0.986
0 3 7 1 19 561.366 152.322 0.029 -0.817
0 3 7 1 20 556.348 152.136 0.030 -0.799
0 3 7 1 21 549.963 160.522 0.027 -0.752
0 3 7 1 22 567.716 155.283 0.028 -0.730
0 3 7 1 23 572.769 152.037 0.028 -0.858
0 3 7 1 24 564.089 153.130 0.028 -0.775
