st pl ch r c p0 p1 p2 p3
0 2 3 0 0 582.239 128.666 0.033 -1.240
0 2 3 0 1 579.663 132.190 0.034 -1.198
0 2 3 0 2 579.336 131.809 0.035 -1.202
0 2 3 0 3 581.364 129.624 0.035 -1.195
0 2 3 0 4 571.497 129.324 0.035 -1.213
0 2 3 0 5 570.928 130.373 0.034 -1.207
0 2 3 0 6 595.028 125.983 0.035 -1.249
0 2 3 0 7 595.597 125.590 0.035 -1.236
0 2 3 0 8 574.997 129.384 0.035 -1.239
0 2 3 0 9 569.706 136.803 0.033 -1.229
0 2 3 0 10 602.013 126.483 0.035 -1.255
0 2 3 0 11 602.786 127.771 0.035 -1.182
0 2 3 0 12 586.982 131.455 0.034 -1.155
0 2 3 0 13 592.431 129.844 0.034 -1.114
0 2 3 0 14 584.715 131.195 0.033 -1.183
0 2 3 0 15 582.707 131.995 0.033 -1.143
0 2 3 0 16 598.446 119.106 0.037 -1.289
0 2 3 0 17 592.548 124.973 0.035 -1.220
0 2 3 0 18 590.787 127.817 0.034 -1.226
0 2 3 0 19 590.452 127.843 0.034 -1.193
0 2 3 0 20 598.094 117.586 0.037 -1.268
0 2 3 0 21 595.679 120.700 0.036 -1.246
0 2 3 0 22 590.781 121.735 0.036 -1.309
0 2 3 0 23 587.227 126.602 0.035 -1.193
0 2 3 0 24 589.792 124.494 0.035 -1.196
0 2 3 0 25 591.148 125.201 0.035 -1.246
0 2 3 0 26 596.921 125.384 0.035 -1.163
0 2 3 0 27 589.877 131.746 0.033 -1.191
0 2 3 0 28 591.893 132.170 0.033 -1.127
0 2 3 0 29 595.723 129.009 0.030 -1.191
0 2 3 0 30 584.496 120.032 0.032 -1.198
0 2 3 0 31 578.334 125.740 0.033 -1.137
0 2 3 0 32 579.973 128.176 0.033 -1.173
0 2 3 0 33 581.895 126.177 0.033 -1.175
0 2 3 0 34 586.283 123.931 0.035 -1.233
0 2 3 0 35 584.020 127.222 0.033 -1.191
0 2 3 0 36 598.217 123.438 0.034 -1.190
0 2 3 0 37 598.886 124.882 0.034 -1.162
0 2 3 0 38 586.882 125.473 0.035 -1.212
0 2 3 0 39 581.960 131.615 0.032 -1.114
0 2 3 0 40 581.254 130.082 0.032 -1.148
0 2 3 0 41 578.130 133.726 0.031 -1.106
0 2 3 0 42 586.671 130.824 0.032 -1.136
0 2 3 0 43 584.363 131.998 0.032 -1.191
0 2 3 0 44 577.292 130.102 0.031 -1.123
0 2 3 0 45 581.980 125.969 0.032 -1.180
0 2 3 0 46 585.060 125.836 0.032 -1.180
0 2 3 0 47 579.666 130.677 0.031 -1.160
0 2 3 0 48 587.861 130.934 0.031 -1.169
0 2 3 0 49 586.090 134.701 0.030 -1.179
0 2 3 0 50 584.333 132.373 0.030 -1.149
0 2 3 0 51 590.687 126.478 0.029 -1.157
0 2 3 1 0 585.679 124.704 0.034 -1.270
0 2 3 1 1 573.377 138.480 0.033 -1.118
0 2 3 1 2 573.580 136.971 0.033 -1.144
0 2 3 1 3 574.014 136.637 0.034 -1.145
0 2 3 1 4 563.939 136.349 0.034 -1.151
0 2 3 1 5 564.057 136.901 0.033 -1.104
0 2 3 1 6 590.508 129.387 0.035 -1.170
0 2 3 1 7 590.129 130.251 0.035 -1.181
0 2 3 1 8 570.701 133.308 0.035 -1.190
0 2 3 1 9 569.600 136.328 0.034 -1.217
0 2 3 1 10 599.813 128.316 0.036 -1.201
0 2 3 1 11 597.936 131.917 0.035 -1.158
0 2 3 1 12 580.794 136.855 0.033 -1.100
0 2 3 1 13 591.891 129.734 0.035 -1.124
0 2 3 1 14 584.777 129.906 0.035 -1.208
0 2 3 1 15 582.164 132.156 0.034 -1.185
0 2 3 1 16 585.651 131.692 0.034 -1.166
0 2 3 1 17 585.717 131.614 0.033 -1.163
0 2 3 1 18 584.720 133.087 0.034 -1.155
0 2 3 1 19 583.696 134.167 0.033 -1.142
0 2 3 1 20 588.944 125.689 0.035 -1.235
0 2 3 1 21 589.476 126.324 0.035 -1.185
0 2 3 1 22 577.809 134.717 0.034 -1.136
0 2 3 1 23 583.907 129.748 0.035 -1.209
0 2 3 1 24 582.848 131.410 0.034 -1.082
0 2 3 1 25 581.614 134.609 0.034 -1.092
0 2 3 1 26 586.551 135.374 0.033 -1.100
0 2 3 1 27 588.169 132.771 0.034 -1.193
0 2 3 1 28 588.499 134.290 0.034 -1.154
0 2 3 1 29 590.205 132.278 0.034 -1.127
0 2 3 1 30 577.081 126.539 0.034 -1.160
0 2 3 1 31 568.802 135.792 0.032 -0.996
0 2 3 1 32 577.335 129.745 0.034 -1.184
0 2 3 1 33 577.535 130.277 0.034 -1.203
0 2 3 1 34 577.837 131.525 0.034 -1.158
0 2 3 1 35 582.515 128.546 0.034 -1.216
0 2 3 1 36 591.458 129.049 0.034 -1.186
0 2 3 1 37 595.108 128.244 0.034 -1.150
0 2 3 1 38 582.106 130.158 0.034 -1.138
0 2 3 1 39 580.843 132.552 0.033 -1.119
0 2 3 1 40 577.302 133.846 0.033 -1.114
0 2 3 1 41 573.847 136.785 0.031 -1.113
0 2 3 1 42 580.754 136.579 0.032 -1.101
0 2 3 1 43 583.588 132.790 0.032 -1.109
0 2 3 1 44 577.948 129.257 0.032 -1.104
0 2 3 1 45 572.073 135.493 0.030 -1.106
0 2 3 1 46 582.276 128.172 0.032 -1.178
0 2 3 1 47 581.044 129.912 0.031 -1.142
0 2 3 1 48 578.919 140.635 0.029 -1.080
0 2 3 1 49 583.109 137.605 0.030 -1.109
0 2 3 1 50 579.040 137.845 0.029 -1.129
0 2 3 1 51 586.233 131.322 0.028 -1.145
0 2 3 2 0 577.970 132.618 0.032 -1.124
0 2 3 2 1 570.342 141.314 0.032 -1.069
0 2 3 2 2 568.635 141.299 0.033 -1.045
0 2 3 2 3 573.387 137.576 0.033 -1.103
0 2 3 2 4 564.852 135.310 0.034 -1.096
0 2 3 2 5 565.354 135.299 0.034 -1.109
0 2 3 2 6 589.369 130.371 0.035 -1.140
0 2 3 2 7 587.595 132.792 0.034 -1.138
0 2 3 2 8 565.498 137.555 0.033 -1.168
0 2 3 2 9 564.670 141.445 0.033 -1.123
0 2 3 2 10 595.442 132.367 0.035 -1.108
0 2 3 2 11 598.788 130.771 0.035 -1.158
0 2 3 2 12 582.836 134.331 0.034 -1.095
0 2 3 2 13 584.181 137.392 0.033 -1.056
0 2 3 2 14 577.347 137.044 0.033 -1.144
0 2 3 2 15 576.051 138.719 0.033 -1.077
0 2 3 2 16 587.887 129.179 0.035 -1.158
0 2 3 2 17 585.567 131.615 0.034 -1.123
0 2 3 2 18 585.870 131.854 0.034 -1.142
0 2 3 2 19 585.758 131.886 0.034 -1.112
0 2 3 2 20 580.769 134.638 0.033 -1.029
0 2 3 2 21 590.384 125.275 0.035 -1.204
0 2 3 2 22 581.046 130.609 0.034 -1.132
0 2 3 2 23 583.378 129.690 0.035 -1.170
0 2 3 2 24 578.706 134.845 0.033 -1.058
0 2 3 2 25 584.430 131.299 0.034 -1.095
0 2 3 2 26 582.717 138.559 0.032 -1.071
0 2 3 2 27 584.059 137.491 0.032 -1.097
0 2 3 2 28 585.098 136.937 0.033 -1.045
0 2 3 2 29 586.788 136.949 0.032 -1.082
0 2 3 2 30 575.041 128.558 0.034 -1.094
0 2 3 2 31 571.401 131.972 0.033 -1.094
0 2 3 2 32 575.380 131.773 0.033 -1.121
0 2 3 2 33 573.551 134.619 0.032 -1.052
0 2 3 2 34 578.603 130.582 0.033 -1.130
0 2 3 2 35 579.128 132.272 0.033 -1.095
0 2 3 2 36 591.308 129.092 0.033 -1.096
0 2 3 2 37 589.972 133.938 0.032 -1.065
0 2 3 2 38 578.354 133.705 0.033 -1.083
0 2 3 2 39 578.439 135.075 0.032 -1.025
0 2 3 2 40 574.246 136.954 0.031 -1.068
0 2 3 2 41 567.324 144.520 0.029 -0.974
0 2 3 2 42 580.718 136.118 0.032 -1.068
0 2 3 2 43 577.906 138.572 0.030 -1.069
0 2 3 2 44 574.012 133.440 0.031 -1.098
0 2 3 2 45 569.925 138.312 0.030 -1.028
0 2 3 2 46 575.120 135.702 0.030 -1.045
0 2 3 2 47 574.128 136.636 0.029 -1.098
0 2 3 2 48 576.097 142.698 0.029 -1.067
0 2 3 2 49 575.339 146.509 0.028 -0.981
0 2 3 2 50 575.685 141.648 0.029 -1.020
0 2 3 2 51 587.986 129.943 0.028 -1.126
0 2 3 3 0 584.926 127.786 0.033 -1.221
0 2 3 3 1 575.456 138.048 0.033 -1.147
0 2 3 3 2 576.230 135.833 0.034 -1.178
0 2 3 3 3 574.930 137.448 0.033 -1.171
0 2 3 3 4 572.414 130.095 0.035 -1.175
0 2 3 3 5 571.454 130.873 0.035 -1.225
0 2 3 3 6 589.364 132.948 0.034 -1.155
0 2 3 3 7 594.947 127.251 0.036 -1.248
0 2 3 3 8 572.585 133.017 0.034 -1.220
0 2 3 3 9 573.144 134.556 0.034 -1.165
0 2 3 3 10 605.337 124.507 0.036 -1.210
0 2 3 3 11 598.772 132.970 0.034 -1.146
0 2 3 3 12 588.791 130.910 0.035 -1.112
0 2 3 3 13 590.098 133.571 0.034 -1.126
0 2 3 3 14 585.689 131.135 0.035 -1.194
0 2 3 3 15 586.499 129.360 0.035 -1.229
0 2 3 3 16 592.633 126.713 0.036 -1.206
0 2 3 3 17 590.385 128.662 0.035 -1.174
0 2 3 3 18 590.986 128.720 0.035 -1.255
0 2 3 3 19 590.157 129.428 0.035 -1.176
0 2 3 3 20 586.942 130.412 0.034 -1.107
0 2 3 3 21 591.167 126.684 0.034 -1.225
0 2 3 3 22 591.290 122.627 0.037 -1.228
0 2 3 3 23 587.512 127.454 0.035 -1.252
0 2 3 3 24 582.647 133.149 0.034 -1.090
0 2 3 3 25 586.155 131.690 0.034 -1.125
0 2 3 3 26 591.580 132.367 0.034 -1.142
0 2 3 3 27 589.425 133.699 0.033 -1.119
0 2 3 3 28 595.947 128.319 0.035 -1.196
0 2 3 3 29 590.507 134.128 0.033 -1.119
0 2 3 3 30 579.331 125.999 0.035 -1.179
0 2 3 3 31 578.284 126.423 0.034 -1.207
0 2 3 3 32 580.987 128.382 0.034 -1.163
0 2 3 3 33 581.295 127.552 0.034 -1.207
0 2 3 3 34 587.076 124.317 0.035 -1.237
