st pl ch r c p0 p1 p2 p3
0 0 2 0 0 265.260 275.266 0.003 0.835
0 0 2 0 1 -1.000 -1.000 -1.000 -1.000
0 0 2 0 2 -1.000 -1.000 -1.000 -1.000
0 0 2 0 3 -1.000 -1.000 -1.000 -1.000
0 0 2 0 4 -1.000 -1.000 -1.000 -1.000
0 0 2 0 5 -1.000 -1.000 -1.000 -1.000
0 0 2 0 6 -1.000 -1.000 -1.000 -1.000
0 0 2 0 7 -1.000 -1.000 -1.000 -1.000
0 0 2 0 8 -1.000 -1.000 -1.000 -1.000
0 0 2 0 9 -1.000 -1.000 -1.000 -1.000
0 0 2 0 10 -1.000 -1.000 -1.000 -1.000
0 0 2 0 11 -1.000 -1.000 -1.000 -1.000
0 0 2 0 12 252.614 271.945 0.017 -0.634
0 0 2 0 13 233.541 274.959 1.916 -250.906
0 0 2 0 14 -1.000 -1.000 -1.000 -1.000
0 0 2 0 15 -1.000 -1.000 -1.000 -1.000
0 0 2 0 16 -1.000 -1.000 -1.000 -1.000
0 0 2 0 17 -1.000 -1.000 -1.000 -1.000
0 0 2 0 18 -1.000 -1.000 -1.000 -1.000
0 0 2 0 19 279.999 228.010 0.028 1.455
0 0 2 0 20 318.801 280.190 0.002 0.595
0 0 2 0 21 254.103 267.308 0.019 -0.267
0 0 2 0 22 -1.000 -1.000 -1.000 -1.000
0 0 2 0 23 -1.000 -1.000 -1.000 -1.000
0 0 2 0 24 -1.000 -1.000 -1.000 -1.000
0 0 2 0 25 -1.000 -1.000 -1.000 -1.000
0 0 2 0 26 -1.000 -1.000 -1.000 -1.000
0 0 2 0 27 -1.000 -1.000 -1.000 -1.000
0 0 2 0 28 -1.000 -1.000 -1.000 -1.000
0 0 2 0 29 -1.000 -1.000 -1.000 -1.000
0 0 2 0 30 -1.000 -1.000 -1.000 -1.000
0 0 2 0 31 -1.000 -1.000 -1.000 -1.000
0 0 2 0 32 325.051 172.449 0.044 4.461
0 0 2 0 33 -1.000 -1.000 -1.000 -1.000
0 0 2 0 34 -1.000 -1.000 -1.000 -1.000
0 0 2 0 35 -1.000 -1.000 -1.000 -1.000
0 0 2 0 36 -1.000 -1.000 -1.000 -1.000
0 0 2 0 37 -1.000 -1.000 -1.000 -1.000
0 0 2 0 38 -1.000 -1.000 -1.000 -1.000
0 0 2 0 39 -1.000 -1.000 -1.000 -1.000
0 0 2 0 40 303.329 235.590 0.004 0.857
0 0 2 0 41 246.290 266.499 0.027 -0.967
0 0 2 0 42 258.127 260.364 0.020 0.003
0 0 2 0 43 299.369 236.351 0.006 0.830
0 0 2 0 44 249.881 275.694 0.017 -0.633
0 0 2 0 45 -1.000 -1.000 -1.000 -1.000
0 0 2 0 46 -1.000 -1.000 -1.000 -1.000
0 0 2 0 47 -1.000 -1.000 -1.000 -1.000
0 0 2 0 48 -1.000 -1.000 -1.000 -1.000
0 0 2 0 49 -1.000 -1.000 -1.000 -1.000
0 0 2 0 50 -1.000 -1.000 -1.000 -1.000
0 0 2 0 51 -1.000 -1.000 -1.000 -1.000
0 0 2 1 0 -1352.575 2040.467 0.007 1.309
0 0 2 1 1 479.046 198.877 0.016 -0.287
0 0 2 1 2 504.778 181.032 0.017 -0.401
0 0 2 1 3 489.491 195.091 0.016 -0.292
0 0 2 1 4 496.871 197.587 0.016 -0.259
0 0 2 1 5 539.112 154.438 0.020 -0.592
0 0 2 1 6 506.033 171.558 0.019 -0.426
0 0 2 1 7 500.352 177.610 0.019 -0.415
0 0 2 1 8 521.072 155.568 0.022 -0.640
0 0 2 1 9 519.319 157.057 0.022 -0.619
0 0 2 1 10 499.275 176.887 0.019 -0.394
0 0 2 1 11 526.108 151.508 0.022 -0.580
0 0 2 1 12 531.915 159.084 0.022 -0.605
0 0 2 1 13 533.211 157.661 0.024 -0.622
0 0 2 1 14 511.081 166.333 0.020 -0.473
0 0 2 1 15 538.690 143.709 0.021 -0.705
0 0 2 1 16 530.344 148.781 0.025 -0.716
0 0 2 1 17 543.091 136.806 0.024 -0.804
0 0 2 1 18 547.699 143.714 0.024 -0.714
0 0 2 1 19 537.194 154.090 0.023 -0.635
0 0 2 1 20 534.000 145.894 0.026 -0.695
0 0 2 1 21 517.579 159.317 0.023 -0.578
0 0 2 1 22 523.466 155.714 0.023 -0.575
0 0 2 1 23 491.606 183.839 0.019 -0.369
0 0 2 1 24 489.800 182.160 0.019 -0.385
0 0 2 1 25 496.177 180.824 0.019 -0.382
0 0 2 1 26 520.113 168.020 0.019 -0.401
0 0 2 1 27 495.753 189.914 0.018 -0.273
0 0 2 1 28 517.814 161.946 0.019 -0.424
0 0 2 1 29 495.014 183.147 0.018 -0.308
0 0 2 1 30 486.742 202.065 0.017 -0.209
0 0 2 1 31 516.385 170.783 0.018 -0.388
0 0 2 1 32 497.633 172.299 0.019 -0.394
0 0 2 1 33 483.592 184.331 0.018 -0.296
0 0 2 1 34 470.475 202.394 0.017 -0.154
0 0 2 1 35 442.157 228.313 0.015 -0.050
0 0 2 1 36 483.562 188.837 0.018 -0.244
0 0 2 1 37 493.735 180.443 0.018 -0.279
0 0 2 1 38 470.261 190.665 0.016 -0.181
0 0 2 1 39 476.719 180.886 0.016 -0.213
0 0 2 1 40 478.435 192.289 0.016 -0.205
0 0 2 1 41 511.414 156.575 0.018 -0.395
0 0 2 1 42 499.677 171.487 0.017 -0.290
0 0 2 1 43 496.393 172.351 0.016 -0.258
0 0 2 1 44 482.080 184.246 0.015 -0.210
0 0 2 1 45 411.031 252.800 0.012 0.088
0 0 2 1 46 417.371 244.113 0.013 0.061
0 0 2 1 47 387.157 270.468 0.012 0.161
0 0 2 1 48 433.735 219.843 0.014 -0.007
0 0 2 1 49 438.605 216.686 0.014 -0.015
0 0 2 1 50 -1473.164 2129.769 0.009 1.424
0 0 2 1 51 -1.000 -1.000 -1.000 -1.000
0 0 2 2 0 550.813 141.584 0.027 -0.897
0 0 2 2 1 555.446 138.213 0.034 -1.039
0 0 2 2 2 561.645 139.887 0.034 -1.003
0 0 2 2 3 556.301 143.704 0.034 -0.988
0 0 2 2 4 568.386 140.231 0.034 -0.970
0 0 2 2 5 572.661 136.178 0.037 -0.974
0 0 2 2 6 559.463 133.578 0.037 -1.023
0 0 2 2 7 560.023 132.605 0.037 -0.989
0 0 2 2 8 553.567 134.356 0.038 -1.024
0 0 2 2 9 552.411 135.997 0.037 -1.016
0 0 2 2 10 554.502 136.076 0.036 -0.992
