st pl ch r c p0 p1 p2 p3
0 2 5 0 0 619.867 114.988 0.034 -1.242
0 2 5 0 1 602.252 129.584 0.036 -1.086
0 2 5 0 2 590.696 135.020 0.034 -0.993
0 2 5 0 3 594.682 128.356 0.037 -1.120
0 2 5 0 4 588.550 135.693 0.035 -1.037
0 2 5 0 5 590.087 134.049 0.035 -1.054
0 2 5 0 6 596.366 137.035 0.035 -1.054
0 2 5 0 7 602.469 131.771 0.036 -1.117
0 2 5 0 8 591.205 137.357 0.033 -0.962
0 2 5 0 9 590.488 139.293 0.033 -0.933
0 2 5 0 10 576.085 144.728 0.033 -0.905
0 2 5 0 11 590.564 127.064 0.038 -1.152
0 2 5 0 12 608.969 117.858 0.042 -1.263
0 2 5 0 13 603.192 127.799 0.038 -1.098
0 2 5 0 14 599.291 121.907 0.040 -1.231
0 2 5 0 15 599.835 123.297 0.040 -1.162
0 2 5 0 16 594.326 124.524 0.040 -1.201
0 2 5 0 17 594.582 122.341 0.042 -1.281
0 2 5 0 18 598.187 121.743 0.040 -1.201
0 2 5 0 19 592.969 127.455 0.038 -1.077
0 2 5 0 20 595.364 123.694 0.040 -1.155
0 2 5 0 21 596.428 122.833 0.040 -1.184
0 2 5 0 22 601.208 120.095 0.040 -1.179
0 2 5 0 23 597.866 125.175 0.039 -1.146
0 2 5 0 24 590.449 119.394 0.042 -1.220
0 2 5 0 25 595.257 115.707 0.042 -1.274
0 2 5 0 26 608.487 117.500 0.041 -1.198
0 2 5 0 27 606.233 119.579 0.040 -1.160
0 2 5 0 28 610.806 113.590 0.042 -1.235
0 2 5 0 29 608.893 115.257 0.042 -1.263
0 2 5 0 30 591.483 122.528 0.040 -1.138
0 2 5 0 31 588.850 124.792 0.039 -1.187
0 2 5 0 32 599.978 123.844 0.039 -1.110
0 2 5 0 33 597.526 128.371 0.036 -1.082
0 2 5 0 34 592.920 127.999 0.037 -1.055
0 2 5 0 35 587.645 136.701 0.034 -0.938
0 2 5 0 36 601.749 120.284 0.040 -1.181
0 2 5 0 37 600.643 123.700 0.039 -1.107
0 2 5 0 38 598.927 123.060 0.040 -1.166
0 2 5 0 39 599.352 124.317 0.039 -1.153
0 2 5 0 40 597.307 115.066 0.043 -1.324
0 2 5 0 41 594.861 124.438 0.037 -1.169
0 2 5 0 42 599.826 123.767 0.038 -1.180
0 2 5 0 43 593.341 125.186 0.040 -1.147
0 2 5 0 44 592.432 121.179 0.040 -1.162
0 2 5 0 45 602.296 116.841 0.035 -1.109
0 2 5 0 46 604.891 121.883 0.030 -1.045
0 2 5 0 47 590.474 133.185 0.034 -1.001
0 2 5 0 48 579.973 129.086 0.037 -1.067
0 2 5 0 49 580.727 131.473 0.036 -1.029
0 2 5 0 50 595.332 122.367 0.039 -1.107
0 2 5 0 51 607.764 118.226 0.034 -1.226
0 2 5 1 0 613.520 118.673 0.034 -1.209
0 2 5 1 1 605.552 121.211 0.040 -1.273
0 2 5 1 2 597.242 124.260 0.039 -1.208
0 2 5 1 3 595.081 127.007 0.038 -1.178
0 2 5 1 4 591.789 128.727 0.038 -1.142
0 2 5 1 5 594.758 126.966 0.038 -1.129
0 2 5 1 6 604.717 123.829 0.041 -1.320
0 2 5 1 7 601.982 130.067 0.039 -1.190
0 2 5 1 8 598.359 124.557 0.040 -1.191
0 2 5 1 9 599.913 124.168 0.040 -1.221
0 2 5 1 10 589.647 126.323 0.039 -1.175
0 2 5 1 11 592.593 122.128 0.042 -1.270
0 2 5 1 12 604.598 122.205 0.041 -1.231
0 2 5 1 13 616.031 110.202 0.046 -1.400
0 2 5 1 14 603.291 114.916 0.045 -1.387
0 2 5 1 15 593.260 127.873 0.040 -1.155
