st pl ch r c slope pedestal max
2 0 5 0 0 3.300 478.602 694.000
2 0 5 0 1 0.000 0.000 0.000
2 0 5 0 2 0.000 0.000 0.000
2 0 5 0 3 0.000 0.000 0.000
2 0 5 0 4 0.000 0.000 0.000
2 0 5 0 5 0.000 0.000 0.000
2 0 5 0 6 0.000 0.000 0.000
2 0 5 0 7 0.000 0.000 0.000
2 0 5 0 8 0.000 0.000 0.000
2 0 5 0 9 0.000 0.000 0.000
2 0 5 0 10 0.000 0.000 0.000
2 0 5 0 11 0.000 0.000 0.000
2 0 5 0 12 0.000 0.000 0.000
2 0 5 0 13 0.000 0.000 0.000
2 0 5 0 14 0.000 0.000 0.000
2 0 5 0 15 0.000 0.000 0.000
2 0 5 0 16 0.000 0.000 0.000
2 0 5 0 17 0.000 0.000 0.000
2 0 5 0 18 0.000 0.000 0.000
2 0 5 0 19 0.000 0.000 0.000
2 0 5 0 20 0.000 0.000 0.000
2 0 5 0 21 0.000 0.000 0.000
2 0 5 0 22 0.000 0.000 0.000
2 0 5 0 23 0.000 0.000 0.000
2 0 5 0 24 0.000 0.000 0.000
2 0 5 0 25 0.000 0.000 0.000
2 0 5 0 26 0.000 0.000 0.000
2 0 5 0 27 0.000 0.000 0.000
2 0 5 0 28 0.000 0.000 0.000
2 0 5 0 29 0.000 0.000 0.000
2 0 5 0 30 0.000 0.000 0.000
2 0 5 0 31 0.000 0.000 0.000
2 0 5 0 32 0.000 0.000 0.000
2 0 5 0 33 0.000 0.000 0.000
2 0 5 0 34 0.000 0.000 0.000
2 0 5 0 35 0.000 0.000 0.000
2 0 5 0 36 0.000 0.000 0.000
2 0 5 0 37 0.000 0.000 0.000
2 0 5 0 38 0.000 0.000 0.000
2 0 5 0 39 0.000 0.000 0.000
2 0 5 0 40 0.000 0.000 0.000
2 0 5 0 41 1.650 535.796 692.000
2 0 5 0 42 2.517 513.867 698.000
2 0 5 0 43 2.308 515.157 695.000
2 0 5 0 44 1.420 545.098 683.000
2 0 5 0 45 2.102 524.402 692.000
2 0 5 0 46 3.250 475.353 692.000
2 0 5 0 47 3.318 489.525 693.000
2 0 5 0 48 3.123 484.221 685.000
2 0 5 0 49 3.080 483.900 685.000
2 0 5 0 50 2.955 503.451 694.000
2 0 5 0 51 3.004 489.166 691.000
2 0 5 1 0 3.712 465.123 702.000
2 0 5 1 1 2.797 509.616 703.000
2 0 5 1 2 1.506 537.487 680.000
2 0 5 1 3 0.398 576.182 629.000
2 0 5 1 4 1.098 550.902 674.000
2 0 5 1 5 0.814 531.465 630.000
2 0 5 1 6 0.800 548.964 647.000
2 0 5 1 7 0.000 0.000 0.000
2 0 5 1 8 0.000 0.000 0.000
2 0 5 1 9 0.000 0.000 0.000
2 0 5 1 10 0.000 0.000 0.000
2 0 5 1 11 0.000 0.000 0.000
2 0 5 1 12 0.000 0.000 0.000
2 0 5 1 13 0.000 0.000 0.000
2 0 5 1 14 0.000 0.000 0.000
2 0 5 1 15 0.000 0.000 0.000
2 0 5 1 16 0.000 0.000 0.000
2 0 5 1 17 0.000 0.000 0.000
2 0 5 1 18 0.328 541.241 585.000
2 0 5 1 19 0.000 0.000 0.000
2 0 5 1 20 0.000 0.000 0.000
2 0 5 1 21 0.000 0.000 0.000
2 0 5 1 22 0.000 0.000 0.000
2 0 5 1 23 0.000 0.000 0.000
2 0 5 1 24 0.000 0.000 0.000
2 0 5 1 25 0.000 0.000 0.000
2 0 5 1 26 0.000 0.000 0.000
2 0 5 1 27 0.000 0.000 0.000
2 0 5 1 28 0.000 0.000 0.000
2 0 5 1 29 0.000 0.000 0.000
2 0 5 1 30 0.315 516.517 555.000
2 0 5 1 31 1.439 508.611 651.000
2 0 5 1 32 1.256 503.598 632.000
2 0 5 1 33 0.000 0.000 0.000
2 0 5 1 34 0.735 514.730 596.000
2 0 5 1 35 1.751 497.486 665.000
2 0 5 1 36 1.757 504.881 676.000
2 0 5 1 37 1.814 511.159 680.000
2 0 5 1 38 2.180 514.106 696.000
2 0 5 1 39 1.223 532.731 659.000
2 0 5 1 40 2.851 502.219 695.000
2 0 5 1 41 3.156 495.625 698.000
2 0 5 1 42 3.034 507.099 700.000
2 0 5 1 43 3.382 491.041 696.000
2 0 5 1 44 3.082 501.826 693.000
2 0 5 1 45 3.156 497.633 694.000
2 0 5 1 46 3.373 484.584 693.000
2 0 5 1 47 3.561 481.991 691.000
2 0 5 1 48 3.041 488.219 684.000
2 0 5 1 49 3.123 482.290 685.000
2 0 5 1 50 3.086 493.998 694.000
2 0 5 1 51 2.966 497.082 691.000
2 0 5 2 0 3.513 485.738 701.000
2 0 5 2 1 3.830 475.294 702.000
2 0 5 2 2 3.312 475.437 697.000
2 0 5 2 3 3.193 475.192 696.000
2 0 5 2 4 3.105 491.748 702.000
2 0 5 2 5 3.167 484.778 701.000
2 0 5 2 6 3.088 508.788 715.000
2 0 5 2 7 3.113 494.382 713.000
2 0 5 2 8 3.064 483.512 698.000
2 0 5 2 9 2.910 485.654 696.000
2 0 5 2 10 2.877 507.220 712.000
2 0 5 2 11 2.286 515.400 706.000
2 0 5 2 12 2.418 498.146 688.000
2 0 5 2 13 2.299 495.698 686.000
2 0 5 2 14 2.422 499.956 692.000
2 0 5 2 15 2.264 502.638 691.000
2 0 5 2 16 2.512 488.956 693.000
2 0 5 2 17 2.294 496.969 689.000
2 0 5 2 18 2.534 499.794 701.000
2 0 5 2 19 2.364 502.522 698.000
2 0 5 2 20 2.280 496.065 691.000
2 0 5 2 21 2.361 503.633 694.000
2 0 5 2 22 2.404 498.915 692.000
2 0 5 2 23 2.507 499.379 695.000
2 0 5 2 24 2.551 494.363 691.000
2 0 5 2 25 2.708 488.637 695.000
2 0 5 2 26 2.772 502.525 695.000
2 0 5 2 27 3.007 487.012 689.000
2 0 5 2 28 3.029 490.858 695.000
2 0 5 2 29 3.070 496.867 698.000
2 0 5 2 30 3.180 487.301 686.000
2 0 5 2 31 3.325 479.481 687.000
2 0 5 2 32 3.244 477.225 680.000
2 0 5 2 33 3.313 468.785 678.000
2 0 5 2 34 3.093 490.581 690.000
2 0 5 2 35 3.223 493.216 690.000
2 0 5 2 36 3.372 491.117 700.000
2 0 5 2 37 3.432 488.219 700.000
2 0 5 2 38 3.508 500.144 708.000
2 0 5 2 39 3.124 504.529 696.000
2 0 5 2 40 3.233 497.285 695.000
2 0 5 2 41 3.172 496.908 700.000
2 0 5 2 42 3.554 485.942 691.000
2 0 5 2 43 3.325 500.997 694.000
2 0 5 2 44 3.268 503.212 692.000
2 0 5 2 45 3.417 487.113 690.000
2 0 5 2 46 3.358 484.115 690.000
2 0 5 2 47 3.319 481.075 689.000
2 0 5 2 48 3.224 468.032 678.000
2 0 5 2 49 3.125 477.543 680.000
2 0 5 2 50 3.147 484.979 687.000
2 0 5 2 51 2.926 494.281 688.000
2 0 5 3 0 3.074 495.950 703.000
2 0 5 3 1 3.844 482.551 701.000
2 0 5 3 2 3.911 469.554 697.000
2 0 5 3 3 3.875 470.947 697.000
2 0 5 3 4 3.911 471.959 702.000
2 0 5 3 5 3.884 470.024 700.000
2 0 5 3 6 3.648 503.691 718.000
2 0 5 3 7 3.701 499.872 717.000
