st pl ch r c slope pedestal max
2 1 1 0 0 2.867 487.665 720.000
2 1 1 0 1 3.945 479.992 728.000
2 1 1 0 2 3.599 482.612 721.000
2 1 1 0 3 3.997 478.642 722.000
2 1 1 0 4 3.699 472.061 713.000
2 1 1 0 5 3.973 460.378 712.000
2 1 1 0 6 4.089 470.182 716.000
2 1 1 0 7 4.221 471.151 714.000
2 1 1 0 8 4.180 479.249 724.000
2 1 1 0 9 4.053 481.366 719.000
2 1 1 0 10 4.424 467.246 717.000
2 1 1 0 11 4.134 471.593 713.000
2 1 1 0 12 3.584 504.674 733.000
2 1 1 0 13 4.060 496.716 733.000
2 1 1 0 14 3.962 486.130 721.000
2 1 1 0 15 4.055 480.484 721.000
2 1 1 0 16 3.890 485.221 714.000
2 1 1 0 17 3.925 486.729 714.000
2 1 1 0 18 4.080 485.532 722.000
2 1 1 0 19 3.706 495.457 723.000
2 1 1 0 20 3.517 490.003 704.000
2 1 1 0 21 3.991 467.988 704.000
2 1 1 0 22 3.792 497.561 715.000
2 1 1 0 23 4.040 479.834 717.000
2 1 1 0 24 3.858 486.890 717.000
2 1 1 0 25 3.959 488.493 719.000
2 1 1 0 26 3.900 478.628 708.000
2 1 1 0 27 3.931 472.692 707.000
2 1 1 0 28 3.836 497.347 712.000
2 1 1 0 29 3.768 492.479 711.000
2 1 1 0 30 3.845 495.067 718.000
2 1 1 0 31 3.862 497.307 717.000
2 1 1 0 32 3.760 498.755 716.000
2 1 1 0 33 3.896 485.047 716.000
2 1 1 0 34 3.864 489.018 718.000
2 1 1 0 35 3.883 487.259 715.000
2 1 1 0 36 3.901 485.020 714.000
2 1 1 0 37 3.819 490.267 713.000
2 1 1 0 38 3.757 505.771 722.000
2 1 1 0 39 3.730 499.408 718.000
2 1 1 0 40 3.801 480.847 701.000
2 1 1 0 41 3.795 475.751 699.000
2 1 1 0 42 3.670 489.008 702.000
2 1 1 0 43 3.693 486.464 700.000
2 1 1 0 44 4.142 489.330 718.000
2 1 1 0 45 4.137 488.153 719.000
2 1 1 0 46 4.161 486.115 719.000
2 1 1 0 47 4.244 478.212 716.000
2 1 1 0 48 3.898 476.755 704.000
2 1 1 0 49 4.048 476.581 701.000
2 1 1 0 50 3.984 479.637 708.000
2 1 1 0 51 3.734 467.430 706.000
2 1 1 1 0 2.859 489.541 721.000
2 1 1 1 1 4.001 479.814 724.000
2 1 1 1 2 3.644 491.054 722.000
2 1 1 1 3 4.092 475.362 723.000
2 1 1 1 4 3.802 473.284 713.000
2 1 1 1 5 4.117 468.659 712.000
2 1 1 1 6 4.182 476.772 716.000
2 1 1 1 7 4.339 466.489 713.000
2 1 1 1 8 3.747 486.461 719.000
2 1 1 1 9 3.707 487.567 717.000
2 1 1 1 10 4.422 463.736 711.000
2 1 1 1 11 4.277 467.069 713.000
2 1 1 1 12 4.374 489.414 731.000
2 1 1 1 13 4.245 485.067 732.000
2 1 1 1 14 3.970 488.977 722.000
2 1 1 1 15 4.152 476.586 720.000
2 1 1 1 16 3.944 482.762 713.000
2 1 1 1 17 3.967 480.585 713.000
2 1 1 1 18 3.960 490.457 721.000
2 1 1 1 19 3.587 493.643 723.000
2 1 1 1 20 3.948 466.885 703.000
2 1 1 1 21 3.981 465.494 703.000
2 1 1 1 22 3.857 486.741 713.000
2 1 1 1 23 3.828 489.546 715.000
2 1 1 1 24 3.540 497.907 716.000
2 1 1 1 25 3.790 497.175 717.000
2 1 1 1 26 3.761 487.601 709.000
2 1 1 1 27 3.911 476.388 706.000
2 1 1 1 28 3.901 485.497 711.000
2 1 1 1 29 3.730 499.090 712.000
2 1 1 1 30 3.811 500.201 718.000
2 1 1 1 31 3.839 494.083 718.000
2 1 1 1 32 3.758 498.717 716.000
2 1 1 1 33 3.866 490.240 715.000
2 1 1 1 34 3.849 492.368 716.000
2 1 1 1 35 3.787 495.206 715.000
2 1 1 1 36 3.992 477.840 712.000
2 1 1 1 37 3.930 482.029 712.000
2 1 1 1 38 3.988 496.160 720.000
2 1 1 1 39 3.877 493.085 718.000
2 1 1 1 40 3.808 478.695 699.000
2 1 1 1 41 3.826 474.628 699.000
2 1 1 1 42 3.803 478.188 701.000
2 1 1 1 43 3.732 482.772 700.000
2 1 1 1 44 3.994 489.366 719.000
2 1 1 1 45 4.068 493.913 719.000
2 1 1 1 46 4.039 490.040 717.000
2 1 1 1 47 4.101 490.181 718.000
2 1 1 1 48 3.774 475.891 697.000
2 1 1 1 49 3.930 480.152 700.000
2 1 1 1 50 3.964 471.472 704.000
2 1 1 1 51 3.719 467.520 703.000
2 1 1 2 0 3.424 488.028 725.000
2 1 1 2 1 4.012 486.918 725.000
2 1 1 2 2 4.005 487.515 723.000
2 1 1 2 3 4.240 475.172 721.000
2 1 1 2 4 4.368 464.330 711.000
2 1 1 2 5 4.353 459.195 711.000
2 1 1 2 6 4.047 472.999 714.000
2 1 1 2 7 3.488 492.613 714.000
2 1 1 2 8 3.939 487.088 718.000
2 1 1 2 9 3.924 488.328 719.000
2 1 1 2 10 3.843 473.672 713.000
2 1 1 2 11 3.993 478.848 714.000
2 1 1 2 12 3.986 496.882 730.000
2 1 1 2 13 3.780 497.203 732.000
2 1 1 2 14 3.996 491.666 721.000
2 1 1 2 15 4.094 480.056 720.000
2 1 1 2 16 3.964 480.780 711.000
2 1 1 2 17 3.945 479.741 712.000
2 1 1 2 18 4.069 480.461 720.000
2 1 1 2 19 4.017 480.875 721.000
2 1 1 2 20 3.495 479.666 702.000
2 1 1 2 21 3.867 475.428 703.000
2 1 1 2 22 3.883 487.591 714.000
2 1 1 2 23 3.774 496.503 714.000
2 1 1 2 24 3.862 490.228 715.000
2 1 1 2 25 3.950 481.422 717.000
2 1 1 2 26 3.875 480.797 707.000
2 1 1 2 27 3.864 479.085 707.000
2 1 1 2 28 3.662 502.730 712.000
2 1 1 2 29 3.715 499.294 712.000
2 1 1 2 30 3.837 495.397 719.000
2 1 1 2 31 3.784 497.831 718.000
2 1 1 2 32 3.819 495.646 714.000
2 1 1 2 33 3.733 499.046 714.000
2 1 1 2 34 3.904 486.238 715.000
2 1 1 2 35 3.959 477.956 713.000
2 1 1 2 36 3.865 485.125 711.000
2 1 1 2 37 3.839 489.046 712.000
2 1 1 2 38 3.796 500.429 720.000
2 1 1 2 39 3.801 493.722 718.000
2 1 1 2 40 3.895 468.221 699.000
2 1 1 2 41 3.924 466.997 699.000
2 1 1 2 42 3.748 485.256 701.000
2 1 1 2 43 3.765 480.650 701.000
2 1 1 2 44 3.770 495.711 719.000
2 1 1 2 45 4.202 485.744 719.000
2 1 1 2 46 4.102 493.063 716.000
2 1 1 2 47 4.149 484.650 714.000
2 1 1 2 48 3.999 483.211 702.000
2 1 1 2 49 4.075 471.881 699.000
