st pl ch r c slope pedestal max
2 2 3 0 0 4.660 417.617 620.000
2 2 3 0 1 5.066 423.954 645.000
2 2 3 0 2 5.284 420.808 647.000
2 2 3 0 3 4.840 434.170 640.000
2 2 3 0 4 4.729 424.333 631.000
2 2 3 0 5 4.923 418.349 630.000
2 2 3 0 6 4.864 443.467 653.000
2 2 3 0 7 4.880 445.432 654.000
2 2 3 0 8 5.010 419.779 631.000
2 2 3 0 9 4.854 411.498 621.000
2 2 3 0 10 4.748 453.270 657.000
2 2 3 0 11 4.840 456.462 665.000
2 2 3 0 12 4.855 439.167 648.000
2 2 3 0 13 4.855 448.267 654.000
2 2 3 0 14 4.598 438.428 638.000
2 2 3 0 15 4.901 432.473 642.000
2 2 3 0 16 4.678 453.347 655.000
2 2 3 0 17 4.599 447.962 648.000
2 2 3 0 18 4.806 437.784 644.000
2 2 3 0 19 4.765 443.948 650.000
2 2 3 0 20 4.805 452.230 657.000
2 2 3 0 21 4.700 451.108 653.000
2 2 3 0 22 4.571 444.048 643.000
2 2 3 0 23 4.736 442.896 646.000
2 2 3 0 24 4.781 444.884 651.000
2 2 3 0 25 4.897 438.316 648.000
2 2 3 0 26 4.889 449.456 655.000
2 2 3 0 27 4.554 442.001 639.000
2 2 3 0 28 4.946 442.063 653.000
2 2 3 0 29 3.707 458.498 621.000
2 2 3 0 30 3.892 451.226 621.000
2 2 3 0 31 4.770 434.561 636.000
2 2 3 0 32 4.678 434.110 636.000
2 2 3 0 33 4.678 437.127 637.000
2 2 3 0 34 4.786 437.224 640.000
2 2 3 0 35 4.529 439.039 633.000
2 2 3 0 36 4.617 457.231 655.000
2 2 3 0 37 4.679 456.538 658.000
2 2 3 0 38 4.784 439.096 644.000
2 2 3 0 39 4.719 434.635 635.000
2 2 3 0 40 4.429 439.137 631.000
2 2 3 0 41 4.622 430.741 629.000
2 2 3 0 42 4.551 444.160 639.000
2 2 3 0 43 4.515 434.592 631.000
2 2 3 0 44 4.570 433.293 629.000
2 2 3 0 45 4.447 438.764 631.000
2 2 3 0 46 4.463 440.276 632.000
2 2 3 0 47 4.401 434.365 622.000
2 2 3 0 48 4.430 441.402 632.000
2 2 3 0 49 4.330 436.650 625.000
2 2 3 0 50 4.370 436.470 626.000
2 2 3 0 51 4.115 439.776 624.000
2 2 3 1 0 4.860 421.252 630.000
2 2 3 1 1 5.094 419.312 639.000
2 2 3 1 2 4.928 419.133 630.000
2 2 3 1 3 4.905 423.540 631.000
2 2 3 1 4 4.920 413.663 624.000
2 2 3 1 5 4.955 415.213 628.000
2 2 3 1 6 4.902 444.100 653.000
2 2 3 1 7 4.964 441.522 652.000
2 2 3 1 8 5.087 416.153 631.000
2 2 3 1 9 5.088 409.238 626.000
2 2 3 1 10 5.042 447.754 660.000
2 2 3 1 11 5.019 448.959 665.000
2 2 3 1 12 4.889 436.306 646.000
2 2 3 1 13 4.894 448.291 655.000
2 2 3 1 14 4.933 432.898 643.000
2 2 3 1 15 4.832 432.580 641.000
2 2 3 1 16 4.922 434.168 642.000
2 2 3 1 17 4.911 434.318 644.000
2 2 3 1 18 5.037 432.071 649.000
2 2 3 1 19 4.844 436.052 645.000
2 2 3 1 20 4.626 443.654 643.000
2 2 3 1 21 5.048 441.513 657.000
2 2 3 1 22 4.795 433.042 639.000
2 2 3 1 23 4.948 430.749 642.000
2 2 3 1 24 4.686 446.210 651.000
2 2 3 1 25 4.786 440.140 647.000
2 2 3 1 26 5.122 434.713 653.000
2 2 3 1 27 4.842 433.968 642.000
2 2 3 1 28 4.952 436.430 647.000
2 2 3 1 29 4.884 445.371 653.000
2 2 3 1 30 4.764 432.581 635.000
2 2 3 1 31 4.926 430.900 641.000
2 2 3 1 32 4.862 428.473 637.000
2 2 3 1 33 4.631 429.926 629.000
2 2 3 1 34 4.924 428.309 637.000
2 2 3 1 35 4.910 429.056 641.000
2 2 3 1 36 4.892 440.750 648.000
2 2 3 1 37 4.762 451.324 657.000
2 2 3 1 38 4.727 438.776 642.000
2 2 3 1 39 4.789 433.830 639.000
2 2 3 1 40 4.795 430.935 635.000
2 2 3 1 41 4.674 424.344 626.000
2 2 3 1 42 4.679 435.288 635.000
2 2 3 1 43 4.732 438.313 640.000
2 2 3 1 44 4.820 431.715 638.000
2 2 3 1 45 4.539 426.529 621.000
2 2 3 1 46 4.395 437.954 627.000
