st pl ch r c slope pedestal max
2 3 7 0 0 3.457 438.232 696.000
2 3 7 0 1 3.961 433.850 697.000
2 3 7 0 2 3.961 447.794 708.000
2 3 7 0 3 3.971 450.345 709.000
2 3 7 0 4 4.038 458.282 712.000
2 3 7 0 5 3.887 460.607 713.000
2 3 7 0 6 3.931 454.955 713.000
2 3 7 0 7 4.355 437.972 713.000
2 3 7 0 8 3.938 453.793 712.000
2 3 7 0 9 4.104 445.073 713.000
2 3 7 0 10 3.972 456.739 716.000
2 3 7 0 11 3.993 457.964 717.000
2 3 7 0 12 3.911 448.673 703.000
2 3 7 0 13 3.927 450.866 705.000
2 3 7 0 14 3.889 457.844 712.000
2 3 7 0 15 3.922 456.114 712.000
2 3 7 0 16 3.941 448.587 708.000
2 3 7 0 17 3.939 450.863 708.000
2 3 7 0 18 3.956 453.994 715.000
2 3 7 0 19 3.845 466.498 715.000
2 3 7 0 20 4.129 452.448 711.000
2 3 7 0 21 3.905 455.039 712.000
2 3 7 0 22 4.069 468.642 725.000
2 3 7 0 23 3.882 472.746 725.000
2 3 7 0 24 4.016 467.659 718.000
2 3 7 0 25 3.990 470.504 720.000
2 3 7 0 26 3.927 459.182 706.000
2 3 7 0 27 3.930 454.926 705.000
2 3 7 0 28 3.789 480.018 717.000
2 3 7 0 29 3.800 478.666 717.000
2 3 7 0 30 3.543 458.596 718.000
2 3 7 0 31 4.398 454.857 720.000
2 3 7 0 32 3.875 470.993 714.000
2 3 7 0 33 4.122 458.350 715.000
2 3 7 0 34 3.897 457.693 702.000
2 3 7 0 35 3.905 455.533 702.000
2 3 7 0 36 3.885 456.371 702.000
2 3 7 0 37 3.712 467.613 705.000
2 3 7 0 38 3.764 474.770 717.000
2 3 7 0 39 3.778 470.137 717.000
2 3 7 0 40 4.021 431.216 697.000
2 3 7 0 41 3.820 448.750 698.000
2 3 7 0 42 3.865 449.785 708.000
2 3 7 0 43 3.819 455.916 708.000
2 3 7 0 44 3.826 453.484 706.000
2 3 7 0 45 3.817 450.801 706.000
2 3 7 0 46 4.060 437.108 704.000
2 3 7 0 47 3.682 466.525 706.000
2 3 7 0 48 3.772 463.300 710.000
2 3 7 0 49 3.858 454.087 711.000
2 3 7 0 50 3.668 473.039 710.000
2 3 7 0 51 3.363 463.160 710.000
2 3 7 1 0 3.846 424.031 694.000
2 3 7 1 1 4.297 408.728 694.000
2 3 7 1 2 3.947 450.747 705.000
2 3 7 1 3 4.054 452.957 707.000
2 3 7 1 4 4.127 449.741 710.000
2 3 7 1 5 4.044 449.657 711.000
2 3 7 1 6 4.229 442.040 710.000
2 3 7 1 7 4.001 450.471 711.000
2 3 7 1 8 4.029 448.618 709.000
2 3 7 1 9 4.064 446.632 710.000
2 3 7 1 10 4.154 451.592 714.000
2 3 7 1 11 4.013 451.021 715.000
2 3 7 1 12 3.989 441.423 700.000
2 3 7 1 13 4.252 436.604 704.000
2 3 7 1 14 4.566 435.595 709.000
2 3 7 1 15 4.168 446.957 709.000
2 3 7 1 16 3.979 445.758 705.000
2 3 7 1 17 4.045 453.852 706.000
2 3 7 1 18 4.046 460.039 713.000
2 3 7 1 19 4.150 450.295 713.000
2 3 7 1 20 4.039 457.396 708.000
2 3 7 1 21 4.009 448.612 710.000
2 3 7 1 22 4.189 467.561 722.000
