st pl ch r c slope pedestal max
2 0 3 0 0 0.000 0.000 0.000
2 0 3 0 1 0.000 0.000 0.000
2 0 3 0 2 0.000 0.000 0.000
2 0 3 0 3 0.000 0.000 0.000
2 0 3 0 4 0.000 0.000 0.000
2 0 3 0 5 0.000 0.000 0.000
2 0 3 0 6 0.000 0.000 0.000
2 0 3 0 7 0.000 0.000 0.000
2 0 3 0 8 0.000 0.000 0.000
2 0 3 0 9 0.000 0.000 0.000
2 0 3 0 10 0.000 0.000 0.000
2 0 3 0 11 0.000 0.000 0.000
2 0 3 0 12 0.000 0.000 0.000
2 0 3 0 13 0.000 0.000 0.000
2 0 3 0 14 0.000 0.000 0.000
2 0 3 0 15 0.000 0.000 0.000
2 0 3 0 16 0.000 0.000 0.000
2 0 3 0 17 0.000 0.000 0.000
2 0 3 0 18 0.000 0.000 0.000
2 0 3 0 19 0.000 0.000 0.000
2 0 3 0 20 0.000 0.000 0.000
2 0 3 0 21 0.000 0.000 0.000
2 0 3 0 22 0.000 0.000 0.000
2 0 3 0 23 0.000 0.000 0.000
2 0 3 0 24 0.000 0.000 0.000
2 0 3 0 25 0.000 0.000 0.000
2 0 3 0 26 0.000 0.000 0.000
2 0 3 0 27 0.000 0.000 0.000
2 0 3 0 28 0.000 0.000 0.000
2 0 3 0 29 0.000 0.000 0.000
2 0 3 0 30 0.000 0.000 0.000
2 0 3 0 31 0.000 0.000 0.000
2 0 3 0 32 0.000 0.000 0.000
2 0 3 0 33 0.000 0.000 0.000
2 0 3 0 34 0.000 0.000 0.000
2 0 3 0 35 0.000 0.000 0.000
2 0 3 0 36 0.000 0.000 0.000
2 0 3 0 37 0.000 0.000 0.000
2 0 3 0 38 0.000 0.000 0.000
2 0 3 0 39 0.000 0.000 0.000
2 0 3 0 40 0.000 0.000 0.000
2 0 3 0 41 0.000 0.000 0.000
2 0 3 0 42 0.000 0.000 0.000
2 0 3 0 43 0.000 0.000 0.000
2 0 3 0 44 0.000 0.000 0.000
2 0 3 0 45 0.000 0.000 0.000
2 0 3 0 46 0.000 0.000 0.000
2 0 3 0 47 0.000 0.000 0.000
2 0 3 0 48 0.000 0.000 0.000
2 0 3 0 49 0.000 0.000 0.000
2 0 3 0 50 0.000 0.000 0.000
2 0 3 0 51 0.000 0.000 0.000
2 0 3 1 0 1.396 556.265 699.000
2 0 3 1 1 2.222 540.324 726.000
2 0 3 1 2 2.066 545.043 732.000
2 0 3 1 3 0.980 626.217 729.000
2 0 3 1 4 1.307 570.653 713.000
2 0 3 1 5 1.466 552.094 710.000
2 0 3 1 6 0.890 568.453 678.000
2 0 3 1 7 1.003 583.973 698.000
2 0 3 1 8 0.770 595.821 699.000
2 0 3 1 9 1.530 545.460 703.000
2 0 3 1 10 0.763 591.265 685.000
2 0 3 1 11 0.611 594.343 674.000
2 0 3 1 12 0.000 0.000 0.000
2 0 3 1 13 0.000 0.000 0.000
